,mp_id,diel,gap,diel_completed_at,gap_completed_at,completed_at
Rb2Ti(CuS2)2,mp-7129,8.080517856666667,2.6098000000000003,102627.769,100993.887,102627.769
Ba2SiSe4,mp-14447,11.128992013333333,3.1932,104190.099,100337.387,104190.099
Zn2(PS3)3,mp-27656,6.546769623333333,2.7837,104409.587,96058.924,104409.587
Cs4P2Se9,mp-569193,6.9471962666666665,2.4948,105878.333,99420.703,105878.333
As2O3,mp-1581,7.137039533333333,4.6534,106268.43,104634.55,106268.43
K6MgO4,mp-12171,9.272486476666668,3.2058,106622.903,101804.579,106622.903
RbPSe3,mp-571464,7.69250544,2.099,106783.581,96384.218,106783.581
Ge3Ir2Se3,mp-975924,21.67213784,1.4120999999999997,107031.61,93804.084,107031.61
Rb2Ti(SiO3)3,mp-17037,10.09810041,5.1068,108350.926,103537.917,108350.926
NiSbS,mp-3679,1.19154521,0.0,109659.3,108281.512,109659.3
KAuSe,mp-9881,14.01413739,2.8395,110636.366,110249.713,110636.366
Sr4Bi2O,mp-1218382,22.04858731333333,1.4730000000000003,113645.691,106804.606,113645.691
TlSbSe2,mp-567318,53.63243890333334,1.2066999999999997,115379.876,110907.975,115379.876
NaTi2(PO4)3,mp-6761,14.241459333333337,4.2371,117823.679,108996.628,117823.679
Nb2ZnO6,mp-17177,23.50117013,4.680700000000001,118453.174,111615.557,118453.174
Rb5Tc3S7,mp-685928,9.60264269,1.8002000000000002,118911.595,97338.555,118911.595
Cu2SnS3,mp-10519,53.82839222,0.5431000000000008,120605.1,117110.695,120605.1
NaCSN,mp-6633,5.21838264,5.3215,126831.164,124921.737,126831.164
SrPd3O4,mp-7561,3.71565717,0.2840999999999996,128953.216,126155.117,128953.216
RbMnO4,mp-18301,6.049120309999999,3.3506,129299.498,129062.565,129299.498
Bi2SeO5,mp-29839,29.108940623333336,3.9303,130148.321,121892.13,130148.321
KNb(CuSe2)2,mp-6599,8.932441436666666,2.2030000000000003,130242.141,119327.461,130242.141
Hg4P2O7,mp-29710,12.663633806666668,2.7148,130827.995,124222.534,130827.995
BiSbO4,mp-23018,22.79094230333333,4.1053,131457.72999999998,128369.537,131457.72999999998
Tl3B3S10,mp-17823,17.588025393333336,2.8917999999999995,131819.476,115780.372,131819.476
RbBaTaS4,mp-867884,10.56342954,3.361,131988.801,124358.366,131988.801
AgO,mp-499,1.0358914866666666,0.0,133245.128,133363.78999999998,133363.78999999998
RbMgBO3,mp-1020633,5.85498806,6.2405,133882.538,130835.374,133882.538
TaInSe2,mp-999136,1.332713533333333,0.0,134049.032,133592.858,134049.032
GaS,mp-2507,8.176290949999999,2.6332,135011.61599999998,134951.74099999998,135011.61599999998
NaNbO2,mp-3744,10.708199466666668,2.265,134724.68300000002,135285.486,135285.486
K3V3(BiO6)2,mp-560736,15.530855833333334,3.9222,135857.707,112659.341,135857.707
Ba2SiS4,mp-5838,13.39950682,4.0782,136426.88400000002,127481.481,136426.88400000002
BiPtSe,mp-1103607,1.0511917,0.0,138630.437,137328.144,138630.437
SrSc2O4,mp-770771,19.25028151333333,5.1469000000000005,128031.734,138968.702,138968.702
TaNO,mp-4165,25.233753096666668,3.0601000000000003,137862.763,139946.85499999998,139946.85499999998
NaPS3,mp-1189520,7.210562036666667,3.1076000000000006,141195.381,136500.66,141195.381
Rh3Se8,mp-1407,1.29026482,0.0,142340.278,139597.735,142340.278
Na2RuO3,mp-37255,18.271247316666667,1.1694000000000004,141616.731,144053.29700000002,144053.29700000002
RbIn(MoO4)2,mp-504506,5.939038343333333,5.7417,146988.856,145841.075,146988.856
Ag2BiO3,mp-23558,1.3282627033333334,1.3733000000000004,148400.783,144024.305,148400.783
SrSn(BO3)2,mp-8000,8.54891536,5.7106,149667.245,146668.33500000002,149667.245
CsTeSe3,mp-9462,16.71606777,1.4277000000000002,150358.00199999998,146763.774,150358.00199999998
SrNb2O4,mp-768342,11.500107886666669,1.9597,150734.231,138880.425,150734.231
SrSe2O5,mp-28346,7.952454073333333,4.6144,152040.12099999998,134588.65,152040.12099999998
Ba(AlSe2)2,mp-1228740,8.351300230000001,3.9888,155563.994,153378.159,155563.994
CsY(SeO3)2,mp-1195090,9.040074379999998,5.4657,155748.842,146358.25699999998,155748.842
Ta2Pb2O7,mp-755663,27.32404268333333,4.257000000000001,157465.501,109455.843,157465.501
Ba(AgS)2,mp-8579,15.459318723333332,1.9709,157877.324,157164.66700000002,157877.324
CsY(MoO4)2,mp-1213231,6.68827587,5.5867,158785.097,156026.111,158785.097
AlVO4,mp-18827,8.632323549999999,4.4594,159703.147,141121.568,159703.147
AgRuO4,mp-761035,2.69682544,0.0,162641.848,161579.93300000002,162641.848
TlIn5S7,mp-562480,23.15746619,1.5154000000000003,162781.51,148538.434,162781.51
TlIn5S6,mp-505747,20.06683948333333,2.0099,163140.182,145605.331,163140.182
Ni3(BiS)2,mp-642190,1.0298227,0.0,167192.636,166206.031,167192.636
CeZnPO,mp-13207,23.832793846666664,1.6478000000000002,159068.04200000002,167392.453,167392.453
Cd(PtO2)3,mp-8212,16.98543508666667,1.4692999999999996,167942.459,167573.373,167942.459
CsTcO4,mp-27250,5.562760746666667,5.0777,168090.931,161062.034,168090.931
In10CuAgS16,mp-1224550,1.2581833,1.0461,169738.877,162036.44400000002,169738.877
NaLaSe2,mp-999472,12.902185313333334,2.9281,169789.505,169735.019,169789.505
CeP2O7,mp-22524,9.3066574,3.5317,171158.17,163847.412,171158.17
CsSr2Ta3O10,mp-7181,26.364036693333333,3.3453,171477.069,167304.917,171477.069
BaSn2S3,mp-27802,19.98194861666667,1.7583000000000002,172001.045,140721.724,172001.045
Ni2RhS4,mp-675691,1.5531953066666668,0.0,172511.525,170291.915,172511.525
NbPbS2,mp-19746,2.151920103333333,0.0,173933.11,173420.895,173933.11
CsPS3,mp-504838,5.586683276666666,2.9646,174493.196,172332.933,174493.196
KTiPSe5,mp-571544,11.918817586666668,1.7321999999999995,176227.026,168675.632,176227.026
CsScO2,mp-754826,22.63084752,4.4345,176498.315,177068.889,177068.889
La9(SbO)5,mp-542503,11.66837821,0.0,167477.235,177194.812,177194.812
CsSnS3,mp-561710,8.53888883,2.8559,178639.462,175746.745,178639.462
CsZrCuSe3,mp-7152,54.87265948666667,1.1131000000000002,179575.796,176574.171,179575.796
KTi2(PO4)3,mp-541238,14.402296293333334,4.3095,179679.113,170323.498,179679.113
RbLiS,mp-8751,7.732097643333333,4.0391,179982.51,179315.66,179982.51
CsYHgSe3,mp-11123,12.273029323333333,2.397,183851.383,178093.726,183851.383
CsTiCu3Se4,mp-570706,9.895936556666667,2.0933,184981.918,186055.73,186055.73
TiS3,mp-9920,16.5267901,1.0713,186630.371,184979.374,186630.371
CsYCdSe3,mp-11116,10.915852276666667,3.2091000000000003,187662.25,181379.61,187662.25
TiSnO3,mp-754246,22.11456657,1.8934000000000009,188835.582,188153.8,188835.582
CsSbSe2,mp-2969,13.63216194,1.8483,190690.508,188665.242,190690.508
CsZnB(PO4)2,mp-560244,5.834505560000001,7.0368,191140.232,183144.073,191140.232
Ta2Tl4Se11,mp-542140,17.799913733333337,1.6829,191917.257,164803.328,191917.257
VAg3O4,mp-18889,12.591645083333333,2.0289,193855.761,189377.907,193855.761
TiO,mp-1071163,1.000916556666667,0.0,194735.267,194569.569,194735.267
CsTa(PO4)2,mp-559118,8.31474536,5.027,195451.403,193776.844,195451.403
RbNa2AuO2,mp-555018,9.018766996666669,3.5860000000000003,197395.673,196954.518,197395.673
CsPSe6,mp-1225967,12.411588393333332,2.1823,198691.241,175243.033,198691.241
RbAl(MoO4)2,mp-1209248,6.668735763333332,5.4562,199514.183,198528.006,199514.183
CsNb(PO4)2,mp-555286,9.822565986666667,4.0302,200479.726,198489.523,200479.726
CsTa(BO3)2,mp-9309,16.274026143333334,5.2807,200800.129,196603.901,200800.129
VAgO3,mp-1178815,11.346812223333334,2.789,197990.246,202881.394,202881.394
CsV3(SeO6)2,mp-18545,14.369138686666664,3.4833000000000003,203289.634,191922.103,203289.634
RbAlAs2O7,mp-556630,7.358966970000001,5.0826,205158.96,196704.939,205158.96
TiNbTlO5,mp-1216909,36.92363774333333,3.408300000000001,206458.464,205847.435,206458.464
CsSc(SeO3)2,mp-1194629,9.21495054,5.8524,206787.035,189927.409,206787.035
GaPO4,mp-677335,4.41031192,6.7752,207047.811,206622.347,207047.811
CsS3,mp-1188913,6.821852696666667,2.5526,209862.023,204839.185,209862.023
V2CdO6,mp-550622,11.0487261,3.9451,210168.425,208448.519,210168.425
CsTi3P5O19,mp-561121,11.920784316666666,4.6049,210456.442,188296.044,210456.442
CuS,mp-555599,1.1647197866666668,0.0,211146.413,210468.394,211146.413
RbAg2SbS4,mp-17756,11.040930903333336,1.6963000000000004,212478.572,208015.974,212478.572
TiBi2O5,mp-752676,33.34892682,3.8273,214596.134,208347.881,214596.134
CdTeO3,mp-28290,14.012213696666668,4.044700000000001,219442.151,213645.968,219442.151
V2Hg(P2O7)2,mp-505236,10.500209543333334,2.5782,220175.807,217015.709,220175.807
BaCu2GeS4,mp-17947,11.237743206666664,2.3431,225522.546,213540.731,225522.546
BaCrO4,mp-18571,12.521488933333334,4.2748,227463.975,223473.65,227463.975
Ba4Li(SbO4)3,mp-7971,24.71076091,3.2659,227597.551,226901.76,227597.551
Sr2InSbO6,mp-22355,13.841367323333332,3.4924000000000004,228012.066,223027.704,228012.066
Ti3O5,mp-1147,1.0002705566666668,0.0,229529.732,227557.377,229529.732
TiAs2O7,mp-17196,13.99338361,4.5991,230615.675,215087.702,230615.675
FeSe,mp-20311,1.2525979766666666,0.0,228031.926,232175.425,232175.425
Na5AgGe2S7,mp-1194446,9.356886626666665,2.9354,235388.819,222120.642,235388.819
Sr(GaSe2)2,mp-1104062,10.296970343333337,2.7382000000000004,235548.999,231960.541,235548.999
FeS2,mp-1522,26.626634833333338,2.0671,234688.413,235948.148,235948.148
FeSbS,mp-27904,39.48612706,1.4875000000000007,239625.52,234963.259,239625.52
BaCeO3,mp-3187,24.419363623333336,4.1549,240418.366,236802.647,240418.366
Ba3NbGa3(SiO7)2,mp-12881,11.44765274,5.0348,241821.422,232865.138,241821.422
BaCdP2O7,mp-6695,9.048492003333331,5.723,245335.613,241573.577,245335.613
RbTlO2,mp-8176,13.51297176,2.0767,245070.363,245603.941,245603.941
Nb3Sb(PO4)6,mp-774586,12.488130506666668,2.4415,245707.257,227182.762,245707.257
SnSe2,mp-665,16.480781893333333,1.3523,245905.348,245959.888,245959.888
Ba2Re6S11,mp-14406,14.051920133333333,1.9083999999999997,248074.898,244312.972,248074.898
RbTlO,mp-1206230,9.446885376666668,2.0857,248495.001,247979.458,248495.001
Na5AuSe12,mp-29198,11.024902973333337,1.6386,248575.432,225741.759,248575.432
BaCdO2,mp-7899,15.968111953333334,2.2551,249408.723,247184.021,249408.723
RbV3O8,mp-16864,14.30930866,3.2097,249583.796,238953.759,249583.796
RbAgTeS3,mp-1209320,10.327499396666669,2.5973,253750.677,249195.797,253750.677
CuSe2,mp-2000,1.3121252633333331,0.0,254873.597,255816.282,255816.282
RbV(CuS2)2,mp-15998,7.828930423333333,2.2231000000000005,256817.153,252297.313,256817.153
BaCa(GaO2)4,mp-561446,10.360781186666667,4.8771,258942.696,252918.221,258942.696
RbTaO3,mp-3033,14.250505673333334,5.176,258962.316,255263.358,258962.316
Ba2Ru7O18,mp-559442,10.10882391333333,0.0,259518.713,253248.247,259518.713
CuSe2O5,mp-3199,8.671914876666666,2.8872,260434.074,261820.222,261820.222
La2Pt2O7,mp-755026,16.74474901,2.598699999999999,258876.455,262285.62,262285.62
CsNa3PbO4,mp-505396,8.067751996666665,3.0131,262353.234,224641.073,262353.234
Ba3(TaS4)2,mp-29354,28.740814006666668,1.2156999999999996,263265.284,242285.231,263265.284
La2S3,mp-7475,18.745140390000003,1.6511999999999991,263307.948,259543.933,263307.948
Ba2PdO3,mp-29352,19.16410259333333,1.7212000000000005,264952.867,263918.01300000004,264952.867
AgPO3,mp-18702,8.839791146666666,3.7687,266571.939,254127.971,266571.939
CuSbSe2,mp-20331,29.64045076,1.3937,266624.243,264690.118,266624.243
CuSbS2,mp-4468,24.33968877,1.5896999999999997,268320.26,266918.981,268320.26
La2Pd2O5,mp-560340,18.644530166666662,2.9415999999999998,269043.242,268387.284,269043.242
RbTaGeS5,mp-867823,13.812385783333331,1.5169,269559.13800000004,259342.759,269559.13800000004
CuSe,mp-571486,1.3427599366666667,0.0,269985.33400000003,268666.451,269985.33400000003
Ba2NbRhO6,mp-1205833,22.82373286,2.8391,271065.456,271665.697,271665.697
Ba2NbInO6,mp-20620,26.91212932,4.947,272549.095,272045.683,272549.095
CuSO4,mp-20525,1.2123324133333333,3.4302,271555.099,272997.117,272997.117
CuRhO2,mp-14116,13.44418697,2.3225,271978.279,276358.092,276358.092
HfSiO4,mp-4609,11.429535173333331,7.2766,276917.349,277285.007,277285.007
CuO,mp-1692,1.13654096,1.6690000000000005,272887.722,277448.172,277448.172
TlPO4,mp-13676,11.187053943333334,2.5470999999999995,279765.606,278203.931,279765.606
NaHgPO4,mp-8153,10.490464326666666,3.3742,279990.826,279648.443,279990.826
CdPS3,mp-5328,10.235820066666667,2.9757,280178.324,277809.073,280178.324
NaIn(SiO3)2,mp-6333,7.090451270000001,5.5484,281311.434,278303.684,281311.434
CdAuO2,mp-997036,11.721260779999998,2.2991,283326.136,277957.24100000004,283326.136
Hf2SeN2,mp-1029330,22.092715193333333,1.4122000000000003,283491.168,282340.255,283491.168
Rb3NbO8,mp-9808,7.59065039,4.4787,284681.434,282261.58900000004,284681.434
RbNa2BO3,mp-8872,6.37038774,4.8384,285666.352,285272.026,285666.352
La2O3,mp-2292,16.46901874,4.990399999999999,287760.803,281475.306,287760.803
AsIrSe,mp-1228810,21.29978369,2.0687,288572.49600000004,287259.586,288572.49600000004
NaHfCuSe3,mp-505448,18.042472896666663,1.0885999999999996,289291.581,286981.096,289291.581
Cu3SbSe4,mp-9814,1.19032828,0.0,290776.536,292572.994,292572.994
TlPO3,mp-27144,16.8991595,4.6407,292887.664,291532.43200000003,292887.664
TlNO3,mp-5915,19.690060866666663,4.4095,294038.827,282529.681,294038.827
Ta4AgS8,mp-1218056,2.658478866666667,0.0,294078.543,287993.106,294078.543
Tl2Sn(AsS3)2,mp-6023,18.38182923666667,2.022,296174.021,295183.506,296174.021
BaBiSe3,mp-27365,62.716469373333325,0.9098000000000002,297310.707,272342.642,297310.707
Rb3GaO3,mp-13744,8.134696803333334,4.1722,297762.093,293721.08400000003,297762.093
NaHf2(PO4)3,mp-40161,8.532550273333333,6.9894,298615.006,286883.721,298615.006
CsSbO2,mp-510273,8.560565539999999,3.4654,299825.504,298232.321,299825.504
SrNb2Bi2O9,mp-23614,62.52320354,3.4835,301157.727,286649.797,301157.727
Rb5Au3O2,mp-29920,10.05567843,1.9448000000000003,301561.981,295161.434,301561.981
NaCuO2,mp-997041,7.345802983333334,2.518,302664.471,302721.15,302721.15
LiMgVO4,mp-560157,9.171896683333332,4.7728,302884.7,300231.094,302884.7
CsSb(PO4)2,mp-554822,6.0091521766666665,4.8965,305524.935,304373.427,305524.935
Cd3TeO6,mp-14243,16.513520843333332,2.2232000000000003,305944.761,303951.518,305944.761
Hg(AsO3)2,mp-3810,13.59570317,2.4023000000000003,306124.776,305534.364,306124.776
SrBPO5,mp-6486,8.167447393333333,7.3812,306997.278,301639.468,306997.278
Rb3AlO3,mp-14951,7.791270409999999,4.3851,309076.93,306759.174,309076.93
Ta4FeS8,mp-554416,1.2591588733333334,0.0,308679.75,310548.042,310548.042
Rb3CuO2,mp-28568,7.328001093333334,3.1688,311638.431,300116.537,311638.431
CsSO3,mp-561681,4.983365676666667,7.0369,311688.258,308320.521,311688.258
CsSbS6,mp-28701,8.544168406666667,2.3114000000000003,311780.266,300498.588,311780.266
CsS,mp-29266,5.103039056666667,2.7599,312411.875,311749.207,312411.875
Rb3AsSe16,mp-29501,15.261201549999996,1.7239999999999998,313000.88,312746.574,313000.88
NaNbS6,mp-1210002,9.052850436666668,2.6049,313899.083,306676.801,313899.083
NaCdPO4,mp-6684,6.78979655,4.8626000000000005,314002.649,312995.22,314002.649
Rb2ZrO3,mp-756156,8.989117186666666,5.244,317222.797,315865.58,317222.797
NaNO3,mp-4531,4.509068873333334,5.074199999999999,317507.494,315762.809,317507.494
NaNO2,mp-2964,4.885714083333333,4.3916,316708.739,317961.594,317961.594
Sr5(AuO4)2,mp-28796,13.306592836666669,3.2467999999999995,319217.207,315145.48,319217.207
NaTlO2,mp-3056,13.55639644,1.8228,317146.583,319489.649,319489.649
Ta3(InS3)2,mp-1218117,1.2026842233333332,0.0,322534.351,318720.892,322534.351
HfTlCuS3,mp-9396,33.947974953333336,1.6943,321950.357,324562.948,324562.948
Rb3NaPbO4,mp-554584,7.920515293333334,3.1412,326228.29,303369.25,326228.29
Sr4Li2Si4N8O,mp-1020592,13.41162143,3.8016,331573.323,326723.634,331573.323
Ta2Zn3O8,mp-28251,13.367728763333336,5.4105,333919.3,320521.373,333919.3
Rb2TiO3,mp-5403,7.259198203333334,5.5686,334428.539,324956.865,334428.539
NaTcO3,mp-977176,24.15146944,0.0,334690.337,335037.869,335037.869
NaLiSe,mp-28603,8.394261096666666,3.5521,336345.25,335191.275,336345.25
Sr2MgSi2O7,mp-6564,7.796982146666666,6.3154,336778.771,334142.355,336778.771
Sr4As2O,mp-8299,22.95847020333333,1.8208,338513.218,333532.843,338513.218
HfSiS,mp-7916,3.58303528,0.0,340577.151,339977.358,340577.151
HfO2,mp-352,16.814154073333334,5.631,338626.373,340706.304,340706.304
Sr2Mg(BO3)2,mp-13541,10.13629466,6.5488,343784.761,342017.384,343784.761
Sr4Ti5(Si2O11)2,mp-558553,21.264234206666668,3.4878,346884.266,329344.964,346884.266
NaTaO3,mp-3858,92.98772243666666,4.0913,346895.609,346438.847,346895.609
Sr3V2O8,mp-19386,18.54064353,5.0067,349299.758,348665.154,349299.758
HfGeS,mp-7918,1.7785756566666668,0.1786000000000003,350178.693,350178.734,350178.734
Sr2GeSe4,mp-30293,10.682989493333332,2.8669,351782.274,342345.653,351782.274
